Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity
United Kingdom,2005,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with viscose rayon staple fibres",Import,30546556,3415550,Weight in kilograms,3415550
United Kingdom,2005,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",Export,51631606,5653789,Weight in kilograms,5653789
United Kingdom,2005,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",Import,12997620,2129645,Weight in kilograms,2129645
United Kingdom,2005,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with wool or fine animal hair",Export,22120191,1117909,Weight in kilograms,1117909
United Kingdom,2005,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with wool or fine animal hair",Import,12999976,831592,Weight in kilograms,831592
United Kingdom,2005,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.1",Export,2451663,201459,Weight in kilograms,201459
United Kingdom,2005,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.1",Import,2633344,333702,Weight in kilograms,333702
United Kingdom,2005,"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",Export,3181961,192514,Weight in kilograms,192514
United Kingdom,2005,"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",Import,12296215,916831,Weight in kilograms,916831
United Kingdom,2005,"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with wool or fine animal hair",Export,437993,29872,Weight in kilograms,29872
United Kingdom,2005,"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with wool or fine animal hair",Import,2051619,116299,Weight in kilograms,116299
United Kingdom,2005,"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.2",Export,551297,24588,Weight in kilograms,24588
United Kingdom,2005,"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.2",Import,3704140,201385,Weight in kilograms,201385
United Kingdom,2005,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",Export,1294191,41665,Weight in kilograms,41665
United Kingdom,2005,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",Import,3101706,243238,Weight in kilograms,243238
United Kingdom,2005,Woven fabrics of synth. staple fibres mixed mainly or solely with wool/fine ...,Export,293020,19694,Weight in kilograms,19694
United Kingdom,2005,Woven fabrics of synth. staple fibres mixed mainly or solely with wool/fine ...,Import,1014776,71136,Weight in kilograms,71136
United Kingdom,2005,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in heading no. 5515",Export,2266367,125020,Weight in kilograms,125020
United Kingdom,2005,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in heading no. 5515",Import,3443714,333536,Weight in kilograms,333536
United Kingdom,2005,"Fabrics, woven; unbleached or bleached, containing 85% or more by weight of artificial staple fibres",Export,4862305,325149,Weight in kilograms,325149
United Kingdom,2005,"Fabrics, woven; unbleached or bleached, containing 85% or more by weight of artificial staple fibres",Import,1972578,194560,Weight in kilograms,194560
United Kingdom,2005,"Fabrics, woven; dyed, containing 85% or more by weight of artificial staple fibres",Export,13946847,1013764,Weight in kilograms,1013764
United Kingdom,2005,"Fabrics, woven; dyed, containing 85% or more by weight of artificial staple fibres",Import,8775227,1811305,Weight in kilograms,1811305
United Kingdom,2005,"Fabrics, woven; of yarns of different colours, containing 85% or more by weight of artificial staple fibres",Export,2705648,52750,Weight in kilograms,52750
United Kingdom,2005,"Fabrics, woven; of yarns of different colours, containing 85% or more by weight of artificial staple fibres",Import,8442159,929031,Weight in kilograms,929031
United Kingdom,2005,"Fabrics, woven; printed, containing 85% or more by weight of artificial staple fibres",Export,10119330,715379,Weight in kilograms,715379
United Kingdom,2005,"Fabrics, woven; printed, containing 85% or more by weight of artificial staple fibres",Import,4549923,594785,Weight in kilograms,594785
United Kingdom,2005,"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with manmade filaments",Export,386550,75701,Weight in kilograms,75701
United Kingdom,2005,"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with manmade filaments",Import,395973,38305,Weight in kilograms,38305
United Kingdom,2005,"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments",Export,4003055,291538,Weight in kilograms,291538
United Kingdom,2005,"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments",Import,13884831,2240947,Weight in kilograms,2240947
United Kingdom,2005,"Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments",Export,4079993,200664,Weight in kilograms,200664
United Kingdom,2005,"Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments",Import,32439462,3611200,Weight in kilograms,3611200
United Kingdom,2005,"Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments",Export,646608,45014,Weight in kilograms,45014
United Kingdom,2005,"Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments",Import,822737,69964,Weight in kilograms,69964
United Kingdom,2005,"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair",Export,121862,1806,Weight in kilograms,1806
United Kingdom,2005,"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair",Import,405026,31649,Weight in kilograms,31649
United Kingdom,2005,"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair",Export,1185667,105042,Weight in kilograms,105042
United Kingdom,2005,"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair",Import,2033022,102682,Weight in kilograms,102682
United Kingdom,2005,"Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair",Export,3417230,184181,Weight in kilograms,184181
United Kingdom,2005,"Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair",Import,2831156,114827,Weight in kilograms,114827
United Kingdom,2005,"Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair",Export,16393,355,Weight in kilograms,355
United Kingdom,2005,"Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair",Import,95308,2226,Weight in kilograms,2226
United Kingdom,2005,"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",Export,565375,69555,Weight in kilograms,69555
United Kingdom,2005,"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",Import,577080,57819,Weight in kilograms,57819
United Kingdom,2005,"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",Export,1504220,122371,Weight in kilograms,122371
United Kingdom,2005,"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",Import,2094438,373129,Weight in kilograms,373129
United Kingdom,2005,"Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",Export,7178737,160762,Weight in kilograms,160762
United Kingdom,2005,"Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",Import,16084797,1314474,Weight in kilograms,1314474
United Kingdom,2005,"Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",Export,200633,10930,Weight in kilograms,10930
United Kingdom,2005,"Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",Import,39412,3798,Weight in kilograms,3798
United Kingdom,2005,"Fabrics, woven; unbleached or bleached, of artificial staple fibres, n.e.c. in heading no. 5516",Export,1629802,51807,Weight in kilograms,51807
United Kingdom,2005,"Fabrics, woven; unbleached or bleached, of artificial staple fibres, n.e.c. in heading no. 5516",Import,1015681,165349,Weight in kilograms,165349
United Kingdom,2005,"Fabrics, woven; dyed, of artificial staple fibres, n.e.c. in heading no. 5516",Export,2606543,126555,Weight in kilograms,126555
United Kingdom,2005,"Fabrics, woven; dyed, of artificial staple fibres, n.e.c. in heading no. 5516",Import,9485249,1074693,Weight in kilograms,1074693
United Kingdom,2005,"Fabrics, woven; of yarns of different colours, of artificial staple fibres, n.e.c. in heading no. 5516",Export,2954578,91448,Weight in kilograms,91448
United Kingdom,2005,"Fabrics, woven; of yarns of different colours, of artificial staple fibres, n.e.c. in heading no. 5516",Import,6971955,370195,Weight in kilograms,370195
United Kingdom,2005,"Fabrics, woven; printed, of artificial staple fibres, n.e.c. in heading no. 5516",Export,1304941,33799,Weight in kilograms,33799
United Kingdom,2005,"Fabrics, woven; printed, of artificial staple fibres, n.e.c. in heading no. 5516",Import,2125351,186754,Weight in kilograms,186754
United Rep. of Tanzania,2005,"Fibres; synthetic filament tow, of nylon or other polyamides",Import,1666,993,Weight in kilograms,993
